Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Lead Time,Factory,Factory Latitude,Factory Longitude,Factory_Lat,Factory_Lon,Delay Flag,Factory → State Route,Route,Route ID,Factory → Region Route,Factory_Region_Route,Shipment Year,Shipment Month,Shipment Month Name,Shipment Quarter,Shipment Week,Shipment Day,Shipment Day of Week,Ship Year,Ship Month,Ship Month Name,Ship Quarter,Ship Day of Week,Order Year,Order Month,Order Month Name,Order Day,Order Day of Week,Route Efficiency Score
2152,US-2022-116092-CHO-FUD-51000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,11,2,2027,8,Aug,3,Wednesday,2024,2,Feb,15,3,0.5116
2153,US-2022-116092-CHO-FUD-51000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,11,2,2027,8,Aug,3,Wednesday,2024,2,Feb,15,3,0.5116
2154,US-2022-116092-CHO-SCR-58000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,11,2,2027,8,Aug,3,Wednesday,2024,2,Feb,15,3,0.5116
2155,US-2022-154326-CHO-SCR-58000,2024-02-15,2027-08-12,Standard Class,154326,United States,Kenosha,Wisconsin,53142,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,18.0,5,12.5,5.5,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Wisconsin,Lot_s_O__Nuts_to_Wisconsin,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,32,12,3,2027,8,Aug,3,Thursday,2024,2,Feb,15,3,0.4801
2156,US-2022-154326-CHO-SCR-58000,2024-02-15,2027-08-12,Standard Class,154326,United States,Kenosha,Wisconsin,53142,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Wisconsin,Lot_s_O__Nuts_to_Wisconsin,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,32,12,3,2027,8,Aug,3,Thursday,2024,2,Feb,15,3,0.4801
2157,US-2022-154326-CHO-MIL-31000,2024-02-15,2027-08-12,Standard Class,154326,United States,Kenosha,Wisconsin,53142,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Wisconsin,Wicked Choccy's → Wisconsin,Wicked_Choccy_s_to_Wisconsin,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2027,8,Aug,3,32,12,3,2027,8,Aug,3,Thursday,2024,2,Feb,15,3,0.6005
2158,US-2022-121776-CHO-SCR-58000,2024-02-16,2027-08-14,Standard Class,121776,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,25.2,7,17.5,7.7,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,14,5,2027,8,Aug,3,Saturday,2024,2,Feb,16,4,0.5116
2159,US-2022-121776-CHO-NUT-13000,2024-02-16,2027-08-14,Standard Class,121776,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,14,5,2027,8,Aug,3,Saturday,2024,2,Feb,16,4,0.5116
2160,US-2022-156923-CHO-MIL-31000,2024-02-16,2027-08-13,Standard Class,156923,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1274.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Hampshire,Wicked Choccy's → New Hampshire,Wicked_Choccy_s_to_New_Hampshire,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,32,13,4,2027,8,Aug,3,Friday,2024,2,Feb,16,4,0.4368
2161,US-2022-105725-CHO-SCR-58000,2024-02-18,2027-08-17,Standard Class,105725,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,3.6,1,2.5,1.1,1276.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,33,17,1,2027,8,Aug,3,Tuesday,2024,2,Feb,18,6,0.5116
2162,US-2022-111234-CHO-NUT-13000,2024-02-18,2027-08-15,Standard Class,111234,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,32,15,6,2027,8,Aug,3,Sunday,2024,2,Feb,18,6,0.5116
2163,US-2022-105725-CHO-NUT-13000,2024-02-18,2027-08-17,Standard Class,105725,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1276.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,33,17,1,2027,8,Aug,3,Tuesday,2024,2,Feb,18,6,0.5116
2164,US-2022-152611-CHO-TRI-54000,2024-02-20,2027-08-16,Second Class,152611,United States,Perth Amboy,New Jersey,8861,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1273.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Jersey,Wicked Choccy's → New Jersey,Wicked_Choccy_s_to_New_Jersey,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,33,16,0,2027,8,Aug,3,Monday,2024,2,Feb,20,1,0.5226
2165,US-2022-169740-CHO-FUD-51000,2024-02-20,2027-08-18,Standard Class,169740,United States,Hot Springs,Arkansas,71901,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Arkansas,Lot_s_O__Nuts_to_Arkansas,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2027,8,Aug,3,33,18,2,2027,8,Aug,3,Wednesday,2024,2,Feb,20,1,0.5422
2166,US-2022-162782-CHO-NUT-13000,2024-02-21,2027-08-20,Standard Class,162782,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1276.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,33,20,4,2027,8,Aug,3,Friday,2024,2,Feb,21,2,0.4475
2167,US-2022-129770-CHO-MIL-31000,2024-02-21,2027-08-16,Second Class,129770,United States,Las Cruces,New Mexico,88001,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1272.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Mexico,Wicked Choccy's → New Mexico,Wicked_Choccy_s_to_New_Mexico,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2027,8,Aug,3,33,16,0,2027,8,Aug,3,Monday,2024,2,Feb,21,2,0.295
2168,US-2022-132374-CHO-NUT-13000,2024-02-22,2027-08-17,Second Class,132374,United States,Sterling Heights,Michigan,48310,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1272.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,33,17,1,2027,8,Aug,3,Tuesday,2024,2,Feb,22,3,0.5393
2169,US-2022-132276-CHO-SCR-58000,2024-02-23,2027-08-21,Standard Class,132276,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,21.6,6,15.0,6.6,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,33,21,5,2027,8,Aug,3,Saturday,2024,2,Feb,23,4,0.506
2170,US-2022-132276-CHO-NUT-13000,2024-02-23,2027-08-21,Standard Class,132276,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,33,21,5,2027,8,Aug,3,Saturday,2024,2,Feb,23,4,0.506
2171,US-2022-154900-CHO-MIL-31000,2024-02-25,2027-08-22,Standard Class,154900,United States,Leominster,Massachusetts,1453,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1274.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Massachusetts,Wicked Choccy's → Massachusetts,Wicked_Choccy_s_to_Massachusetts,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,33,22,6,2027,8,Aug,3,Sunday,2024,2,Feb,25,6,0.4227
2172,US-2022-154900-CHO-FUD-51000,2024-02-25,2027-08-22,Standard Class,154900,United States,Leominster,Massachusetts,1453,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Massachusetts,Lot_s_O__Nuts_to_Massachusetts,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,33,22,6,2027,8,Aug,3,Sunday,2024,2,Feb,25,6,0.5612
2173,US-2022-104129-OTH-KAZ-38000,2024-02-27,2027-08-23,Standard Class,104129,United States,Providence,Rhode Island,2908,Other,Atlantic,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,1273.0,The Other Factory,35.1175,-89.971107,35.1175,-89.971107,False,The Other Factory → Rhode Island,The Other Factory → Rhode Island,The_Other_Factory_to_Rhode_Island,The Other Factory → Atlantic,The Other Factory → Atlantic,2027,8,Aug,3,34,23,0,2027,8,Aug,3,Monday,2024,2,Feb,27,1,0.8005
2174,US-2022-111325-CHO-MIL-31000,2024-02-27,2027-08-21,First Class,111325,United States,Altoona,Pennsylvania,16602,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Pennsylvania,Wicked_Choccy_s_to_Pennsylvania,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,33,21,5,2027,8,Aug,3,Saturday,2024,2,Feb,27,1,0.5002
2175,US-2022-111325-CHO-MIL-31000,2024-02-27,2027-08-21,First Class,111325,United States,Altoona,Pennsylvania,16602,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Pennsylvania,Wicked_Choccy_s_to_Pennsylvania,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,33,21,5,2027,8,Aug,3,Saturday,2024,2,Feb,27,1,0.5002
2176,US-2022-138485-CHO-SCR-58000,2024-02-27,2027-08-22,Second Class,138485,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,32.4,9,22.5,9.9,1272.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,33,22,6,2027,8,Aug,3,Sunday,2024,2,Feb,27,1,0.4519
2177,US-2022-104129-CHO-MIL-31000,2024-02-27,2027-08-23,Standard Class,104129,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Rhode Island,Wicked Choccy's → Rhode Island,Wicked_Choccy_s_to_Rhode_Island,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,34,23,0,2027,8,Aug,3,Monday,2024,2,Feb,27,1,0.4392
2178,US-2022-145436-CHO-NUT-13000,2024-02-28,2027-08-25,Standard Class,145436,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Tennessee,Lot_s_O__Nuts_to_Tennessee,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2027,8,Aug,3,34,25,2,2027,8,Aug,3,Wednesday,2024,2,Feb,28,2,0.4007
2179,US-2022-145436-CHO-TRI-54000,2024-02-28,2027-08-25,Standard Class,145436,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1274.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Tennessee,Wicked Choccy's → Tennessee,Wicked_Choccy_s_to_Tennessee,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2027,8,Aug,3,34,25,2,2027,8,Aug,3,Wednesday,2024,2,Feb,28,2,0.3857
2180,US-2022-133585-CHO-FUD-51000,2024-03-01,2027-08-25,First Class,133585,United States,Houston,Texas,77070,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1272.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,34,25,2,2027,8,Aug,3,Wednesday,2024,3,Mar,1,4,0.5366
2181,US-2022-102316-CHO-TRI-54000,2024-03-01,2027-08-24,Second Class,102316,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2027,8,Aug,3,34,24,1,2027,8,Aug,3,Tuesday,2024,3,Mar,1,4,0.5153
2182,US-2022-133494-CHO-NUT-13000,2024-03-01,2027-08-26,Standard Class,133494,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,34,26,3,2027,8,Aug,3,Thursday,2024,3,Mar,1,4,0.5583
2183,US-2022-133585-CHO-MIL-31000,2024-03-01,2027-08-25,First Class,133585,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1272.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Texas,Wicked Choccy's → Texas,Wicked_Choccy_s_to_Texas,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2027,8,Aug,3,34,25,2,2027,8,Aug,3,Wednesday,2024,3,Mar,1,4,0.5145
2184,US-2022-153325-CHO-NUT-13000,2024-03-01,2027-08-23,Second Class,153325,United States,Macon,Georgia,31204,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1270.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Georgia,Lot_s_O__Nuts_to_Georgia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2027,8,Aug,3,34,23,0,2027,8,Aug,3,Monday,2024,3,Mar,1,4,0.508
2185,US-2022-102316-CHO-SCR-58000,2024-03-01,2027-08-24,Second Class,102316,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,34,24,1,2027,8,Aug,3,Tuesday,2024,3,Mar,1,4,0.5116
2186,US-2022-104052-CHO-FUD-51000,2024-03-01,2027-08-23,First Class,104052,United States,Coppell,Texas,75019,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1270.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,34,23,0,2027,8,Aug,3,Monday,2024,3,Mar,1,4,0.5366
2187,US-2022-110457-CHO-SCR-58000,2024-03-02,2027-08-27,Standard Class,110457,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2027,8,Aug,3,34,27,4,2027,8,Aug,3,Friday,2024,3,Mar,2,5,0.4519
2188,US-2022-105970-CHO-NUT-13000,2024-03-02,2027-08-28,Standard Class,105970,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Indiana,Lot_s_O__Nuts_to_Indiana,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,34,28,5,2027,8,Aug,3,Saturday,2024,3,Mar,2,5,0.4296
2189,US-2022-105970-OTH-KAZ-38000,2024-03-02,2027-08-28,Standard Class,105970,United States,Richmond,Indiana,47374,Other,Interior,OTH-KAZ-38000,Kazookles,19.5,6,1.5,18.0,1274.0,The Other Factory,35.1175,-89.971107,35.1175,-89.971107,False,The Other Factory → Indiana,The Other Factory → Indiana,The_Other_Factory_to_Indiana,The Other Factory → Interior,The Other Factory → Interior,2027,8,Aug,3,34,28,5,2027,8,Aug,3,Saturday,2024,3,Mar,2,5,0.8
2190,US-2022-109512-CHO-TRI-54000,2024-03-05,2027-08-26,Same Day,109512,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New York,Wicked Choccy's → New York,Wicked_Choccy_s_to_New_York,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2027,8,Aug,3,34,26,3,2027,8,Aug,3,Thursday,2024,3,Mar,5,1,0.5262
2191,US-2022-125185-CHO-SCR-58000,2024-03-05,2027-08-28,Second Class,125185,United States,Bethlehem,Pennsylvania,18018,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,34,28,5,2027,8,Aug,3,Saturday,2024,3,Mar,5,1,0.5583
2192,US-2022-140221-CHO-NUT-13000,2024-03-05,2027-08-30,Second Class,140221,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,35,30,0,2027,8,Aug,3,Monday,2024,3,Mar,5,1,0.5009
2193,US-2022-125185-CHO-FUD-51000,2024-03-05,2027-08-28,Second Class,125185,United States,Bethlehem,Pennsylvania,18018,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,34,28,5,2027,8,Aug,3,Saturday,2024,3,Mar,5,1,0.5583
2194,US-2022-140221-CHO-NUT-13000,2024-03-05,2027-08-30,Second Class,140221,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,35,30,0,2027,8,Aug,3,Monday,2024,3,Mar,5,1,0.5009
2195,US-2022-153108-CHO-FUD-51000,2024-03-05,2027-08-30,Standard Class,153108,United States,New Castle,Indiana,47362,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Indiana,Lot_s_O__Nuts_to_Indiana,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2027,8,Aug,3,35,30,0,2027,8,Aug,3,Monday,2024,3,Mar,5,1,0.4296
2196,US-2022-140221-CHO-TRI-54000,2024-03-05,2027-08-30,Second Class,140221,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1273.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Illinois,Wicked Choccy's → Illinois,Wicked_Choccy_s_to_Illinois,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2027,8,Aug,3,35,30,0,2027,8,Aug,3,Monday,2024,3,Mar,5,1,0.4758
2197,US-2022-109001-CHO-NUT-13000,2024-03-05,2027-08-30,Standard Class,109001,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,35,30,0,2027,8,Aug,3,Monday,2024,3,Mar,5,1,0.5583
2198,US-2022-109512-CHO-SCR-58000,2024-03-05,2027-08-26,Same Day,109512,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2027,8,Aug,3,34,26,3,2027,8,Aug,3,Thursday,2024,3,Mar,5,1,0.506
